,spotify_album_id,derived_album_id,album_name
1513,spotify:album:1daXpKCEEDLb25H1UgzoIa,album1513,Mi Mexico Querido
1514,spotify:album:0WoIYNTisZHfcD6NF5H7a7,album1514,Peace
1515,spotify:album:5QHxkQiXQu0Y2EmYLRsQkE,album1515,Peace
1516,spotify:album:3u6LBuJSC7bIXSI63EzHYU,album1516,Peace
1517,spotify:album:7kSa9AwcDQ6ZUScaXxp8zP,album1517,Creed II: The Album
1518,spotify:album:6kQtj2I4sho5Am42swFq0B,album1518,Creed II: The Album
1519,spotify:album:4s5uzm05Xu09mBKv9E58x1,album1519,Edgewood (41E Edition)
1520,spotify:album:5OFnIrTZsnqJGOqExU1UiE,album1520,Yearbook (Ten Year Anniversary)
1521,spotify:album:7EtlRYhnRRl3vZU6K1FMx4,album1521,Atlas: Enneagram (Instrumentals)
1522,spotify:album:5wsaSNJTS4x2XhO30SD3NL,album1522,"Astronomy, Vol. 1"
1523,spotify:album:0XcHdI2ZyNADjfvo5Ubs39,album1523,AMERICA
1524,spotify:album:2oDx59Eb7MXY8ZPgTeqjFt,album1524,Commentary Album (Explicit)
1525,spotify:album:6sLmmgVGbD9F77ullf692G,album1525,LOVE LUST FAITH + DREAMS
1526,spotify:album:5kEUyPova9ixP2SBDz117s,album1526,"Inside In, Inside Out (15th Anniversary Deluxe)"
1527,spotify:album:1wcTfMUEoAKnWfk2bS6q3V,album1527,"Live at the Moth Club, London, 05/09/2018"
1528,spotify:album:6Tg59eHOSGwBH6S6uoUGxh,album1528,Let's Go Sunshine
1529,spotify:album:5xiePX6kXj5ZsmUsqIqzeD,album1529,Long Lost
1530,spotify:album:48nTl6TmV8hS2x8MCQlUbm,album1530,Long Lost
1531,spotify:album:2oiJM8vFGpxrtGtFfJWhJv,album1531,Vide Noir
1532,spotify:album:0BzIFo6hW30NFn7NpZxfPL,album1532,Oregon City Sessions
1533,spotify:album:4VzzEviJGYUtAeSsJlI9QB,album1533,Woodstock
1534,spotify:album:6VoOCCv0bXPrTHDncJyIgF,album1534,Evil Friends
1535,spotify:album:4qPrHdFA5Jj1KSaC1lfOGq,album1535,Acoustic & Live Tracks
1536,spotify:album:6nDe4ks2ZUTzufc1BvJ8hk,album1536,B-Sides
1537,spotify:album:0Ryig5U2nqKnEqIwYZREGV,album1537,Remixes 1
1538,spotify:album:15BnishwaiZhh0ZY3fnxMN,album1538,SoulFly (Deluxe Version)
1539,spotify:album:7q5xGp0tEnJ8s1ZumqiRSk,album1539,SoulFly
1540,spotify:album:4FY0HCt6PEbOF1RqUbYVzq,album1540,SoulFly
1541,spotify:album:0n5LA95QYWAs9wwkkA8Sji,album1541,Death Of An Optimist
1542,spotify:album:5itvLffAqxFdNjEmbtPMvo,album1542,Drop Dead (with Kesha and Travis Barker)
1543,spotify:album:3WHV6xgHLbBCJ9iDdP7V1W,album1543,Rain (Idris Elba Edit)
1544,spotify:album:1c53AOH8tvbZb1mY3jpAHq,album1544,Carteles
1545,spotify:album:1o06mmQbAcZrYFlCZzINP0,album1545,"Pa' los Recuerdos, Vol. 3"
1546,spotify:album:5MDG494q2Bffl5JmEVlaIQ,album1546,Guárdame Esta Noche
1547,spotify:album:6y9LbrjY2TpaLvtbE7FTkc,album1547,star-crossed
1548,spotify:album:0KY2QQMpqsy1tOyNhr4zxI,album1548,The Kacey Musgraves Christmas Show
1549,spotify:album:7f6xPqyaolTiziKf5R5Z0c,album1549,Golden Hour
1550,spotify:album:6xJ38Up5iUhTh30FdwHN1d,album1550,Spectrum
1551,spotify:album:0zfK1gyZipv83K4v8phlpH,album1551,Gravity
1552,spotify:album:3PKeOrW72DQ3QB6FZvn18F,album1552,Where We Are
1553,spotify:album:35BvOEuvGNveYah6fkEgb1,album1553,Holiday Hills
1554,spotify:album:2lEiD3QF37P1vKWX1Y1h80,album1554,Nights Like This (Remixes)
1555,spotify:album:3oaKgyOWRRRXZ1blui11Qi,album1555,Nights Like This (Remixes)
1556,spotify:album:5bq6leeNZgCeM8wQfvTdtv,album1556,Exodus (Instrumentals & Acapellas)
1557,spotify:album:2Bs1qB8q9t1JvXOisx3KuL,album1557,Exodus (Instrumentals & Acapellas)
1558,spotify:album:4kztTaq5iUKFXuWj06wbRM,album1558,Exodus
1559,spotify:album:2ODC37l9o2Scn44IflOwiJ,album1559,monsters
1560,spotify:album:1BvaoUCJ7K14iRoZrLGu8j,album1560,Jubilee Road (Expanded Edition)
1561,spotify:album:3ZKr9tH5ZvI9BY3Qgy27mk,album1561,Jubilee Road (Expanded Edition)
1562,spotify:album:5fikhiF8XXSbQ8cdL1K4nf,album1562,Live At Largo
1563,spotify:album:2V3ebysBMSaKfYUcsCWmKX,album1563,Cause And Effect (Deluxe)
1564,spotify:album:6JWc4iAiJ9FjyK0B59ABb4,album1564,Strangeland
1565,spotify:album:1NPxBmG3k3UzybcaxxSVuB,album1565,Escape From New York
1566,spotify:album:2ZmDoyNYarmubD4vTfwh6g,album1566,ALL-AMERIKKKAN BADA$$
1567,spotify:album:3y0MmxrCqeWNm4jKNeioOI,album1567,ALL-AMERIKKKAN BADA$$
1568,spotify:album:46R6dVN1hNeJov4F5X4hlj,album1568,Keine Pause
1569,spotify:album:438ToDoVaJH5aTIXXrlDyI,album1569,DEMIDEVIL
1570,spotify:album:2AWdSvqkBNvj9eeM48KQTJ,album1570,Halloweenie IV: Innards
1571,spotify:album:5FmtIdXlRz4uyqjp7ECJsH,album1571,Panic Attacks in Paradise / Maggots
1572,spotify:album:5sEpXan86hEcM8eZSAoWhw,album1572,Platonicos
1573,spotify:album:2Xz6s5xkP24hNqWCWHSsww,album1573,Platónico
1574,spotify:album:1lbc6Fe6ePcHkdmij4jWTJ,album1574,Unplugged
1575,spotify:album:4TATXEH2tnZVTqlyURoWUR,album1575,A Mis 20
1576,spotify:album:5Z94qF1B7RtrwSPUG9dRLd,album1576,Nata
1577,spotify:album:2JC96lAWIMYId0no3JwmxI,album1577,Las 3 Torres
1578,spotify:album:1LtG5P8cNErCsn1DZMVbrz,album1578,L'Étrange Histoire de Mr.Anderson
1579,spotify:album:0JMZmkRaNLaGUWayBrHOMa,album1579,TRINITY
1580,spotify:album:48GuVeZZVvfy6lpdprJFlv,album1580,TRINITY
1581,spotify:album:47xhdFBG6aIWXmXiCSXq6P,album1581,Human Spirit
1582,spotify:album:2UPCXCGRVFjbzVTkNNTcEN,album1582,"Film Music in Search of a Film, Vol. 1"
1583,spotify:album:6AZrj9R4HLF0IB8c4hAm0C,album1583,"Lighter Than Air: Piano Improvisations, Vol. 1"
1584,spotify:album:3D0l1SrA4eqTM11IUa2EAL,album1584,Miles
1585,spotify:album:2MlBzedTbj7hI1ywhCHu64,album1585,My Heart Goes (La Di Da) [Topic VIP Remix]
1586,spotify:album:309IRNiwNgoSmBdB7l2Wgd,album1586,My Heart Goes (La Di Da) (Jess Bays Remix feat. Topic)
1587,spotify:album:7vuIN24G18PAUAvjnICyA6,album1587,Villains
1588,spotify:album:5T5NM01392dvvd4EhGrCnj,album1588,...Like Clockwork
1589,spotify:album:10UBEkRjqtl0iT2BRAwcto,album1589,Rated R - Deluxe Edition
1590,spotify:album:6W9RvVsQOeZnIIsNGd7di6,album1590,Cinematic
1591,spotify:album:0SmW4didlwjs2YWFeqBIGX,album1591,Mobile Orchestra
1592,spotify:album:6P9CHi6Dx26YWHeE3aTZiz,album1592,Mobile Orchestra
1593,spotify:album:5Qf9pthYz0E2yG4RyVOq7p,album1593,Blessings and Miracles
1594,spotify:album:5BsYeVFVdAihPY4srh9Ac7,album1594,Blessings and Miracles
1595,spotify:album:1rytYfUdLbzUqWRlqO6Xbh,album1595,Splendiferous Santana
1596,spotify:album:47YX3pBFNzqnwXRjJvQAqO,album1596,Ladytron
1597,spotify:album:4Fvu2KmEkjmgqa6h4KXNLh,album1597,Ladytron
1598,spotify:album:3OxkDUvlOo8HMNhy3BgJgw,album1598,Gravity the Seducer [Remixed]
1599,spotify:album:13VzURK9KxMXgmiL8AWp8L,album1599,Reworked
1600,spotify:album:7CGzC8FDgpAMyp36T7yyEa,album1600,Wildness (Deluxe)
1601,spotify:album:29ZKbZ3dVnr1vlTasCtzYG,album1601,Fallen Empires
1602,spotify:album:1FlTGY7gHcjTtBbhCDY3hj,album1602,Décimo Aniversario (Deluxe Edition)
1603,spotify:album:0rDFeKay5JBgF7fFIUWYca,album1603,Décimo Aniversario
1604,spotify:album:2aSJfcD9lSOTRFrQaXOqFd,album1604,"Más Caro, que ayer"
1605,spotify:album:0IaSHcgwFych3YIScdBDyW,album1605,Until Now
1606,spotify:album:4ljisoNarj0BpQSMIEv88L,album1606,Until Now
1607,spotify:album:2OW1FFaG8vgbRl0WilKz1B,album1607,Until Now
1608,spotify:album:45fVgJb5lmzatX9VZ4yzSO,album1608,The Mountain
1609,spotify:album:2GIrLP0PWskhZAJaHQtDux,album1609,Black
1610,spotify:album:5FoxaIGIRuXsbhZhwdfknU,album1610,RISER
1611,spotify:album:09P40BHcaue9iF4QasXMTK,album1611,Collections From The Whiteout
1612,spotify:album:0SHpPG1Vr23qEtum5AMXeb,album1612,Collections from the Whiteout
1613,spotify:album:6astw05cTiXEc2OvyByaPs,album1613,Noonday Dream
1614,spotify:album:527JxbrqUTevhf0mgQlMWB,album1614,A Gangsta’s Pain: Reloaded
1615,spotify:album:5VM6rwhkhIOOwjuuwMHV7z,album1615,A Gangsta’s Pain: Reloaded
1616,spotify:album:5ffogo3K3fYibGWa93IzUe,album1616,A Gangsta’s Pain
1617,spotify:album:2Sq9AIsIrad2GygwB6QLPt,album1617,7
1618,spotify:album:5rbJtzuXtpIP0Ykk7ewIit,album1618,7
1619,spotify:album:2pdfV2U48rhyEiK1J1ViF1,album1619,Listen Again
1620,spotify:album:6BpbeB9VUpEBID5maQ8sHl,album1620,ULTRA
1621,spotify:album:4sQTLRqwDSHjFlKqNc1XLP,album1621,ULTRA
1622,spotify:album:2RO5bTmlRq3rlloElsZqVl,album1622,Trône
1623,spotify:album:3YdvnTLTd343C1osvUChnA,album1623,8
1624,spotify:album:3uJyqDbLtnfSPJbLQ9yrer,album1624,Incubus HQ Live
1625,spotify:album:395OYE6SFrj2M7TRWE09Mz,album1625,Incubus HQ Live Deluxe Edition
1626,spotify:album:6uGDUodW2NJjHgltltb2HD,album1626,Gravity (Deluxe)
1627,spotify:album:6mEck6nFsSZO0CCvXD7OAp,album1627,Gravity (Deluxe)
1628,spotify:album:2IAVHJdaRPFA6MQqXHoG75,album1628,Gravity
1629,spotify:album:4fbXC8lFSdtcvXX6SM6RO6,album1629,Colour Vision (Deluxe)
1630,spotify:album:2FwpEC226o3WpXoptGbk85,album1630,Colour Vision
1631,spotify:album:7sn3HV63uiK013kmxmKxBw,album1631,Neon From Now On
1632,spotify:album:50tETesjwQTm86wCy4BXZj,album1632,Treppenhaus
1633,spotify:album:0IoleYbJxOgQLuZDkzyzPG,album1633,Platte
1634,spotify:album:07L0MeCLLacMcx4huPiHjL,album1634,Lamborghini Doors (Piano Version)
1635,spotify:album:1lsf7hKaOd3r214nvwmtwg,album1635,Old Church Basement
1636,spotify:album:4FSbyaejQ4FwM396Jl0Zc1,album1636,Graves Into Gardens: Morning & Evening
1637,spotify:album:6x77tBsuSV3YvKbFx2NAYf,album1637,Tumbas A Jardines
1638,spotify:album:1Ww0yZ7iXbzkE5duwnMVNI,album1638,Beauty Marks
1639,spotify:album:1lUgcbQRunP3p1sT4fYcN9,album1639,Jackie
1640,spotify:album:1vxEYHEzZI2l1AyZOtVHKJ,album1640,Jackie (Deluxe)
1641,spotify:album:26JLBgmg9yNxBcdBhX0f63,album1641,some boring love stories pt 5
1642,spotify:album:0nyUIJbb1bEIRCTpD2sQ2R,album1642,tell me your feelings and i won't tell you mine
1643,spotify:album:1O5YiynuE5PnAMvi8FoStP,album1643,soda stream sky (feat. KNOWN.)
1644,spotify:album:3jsB125uASN4W8nNnT3X2r,album1644,Built For Whatever
1645,spotify:album:4oDCSuETyFcF6gpCbZzC6p,album1645,Built For Whatever
1646,spotify:album:6761zb6DlYs7Vp4Wgmpi7c,album1646,The Smartest
1647,spotify:album:7IhHBoBPWlCSrr8DCmP5ot,album1647,Professional Rapper
1648,spotify:album:4reDPMFxu6L4vWURQ8QYG1,album1648,Earth
1649,spotify:album:3tT8HHBp6gbRFrxUGG0dp7,album1649,Earth
1650,spotify:album:1D8kRZizbtcWJWQ1LSygvE,album1650,Amidst the Chaos: Live from the Hollywood Bowl
1651,spotify:album:52fzvqGSm991mT6pBgAS6g,album1651,More Love - Songs from Little Voice Season One
1652,spotify:album:10xzW5XNPaJoCBKAIdjZYb,album1652,What's Not Inside: The Lost Songs from Waitress (Outtakes and Demos Recorded for the Broadway Musical)
1653,spotify:album:25o1u6zcmIp31q6CPwOaTe,album1653,Untrapped
1654,spotify:album:1J4oAOXDbSAvAsCOGA9QSu,album1654,Untrapped
1655,spotify:album:1tSsb3t0pqVVONvBJivoT9,album1655,I Still Am
1656,spotify:album:5aO37RIIgwkTZ5t0uejh78,album1656,Lo Que No Escuchaste MTV Unplugged (Live)
1657,spotify:album:3K5t0VV86VMgcOa49dkDez,album1657,Y Su Palabra Es La Ley Homenaje A Vicente Fernández
1658,spotify:album:3vEowTdZIpdcVdbLlqZc6q,album1658,Los Tigres Del Norte At Folsom Prison (Original Soundtrack/Live)
1659,spotify:album:1RfuZSVnk7Qs8lajKxkjtK,album1659,Monsters (feat. 24kGoldn)
1660,spotify:album:6wTmsS21cfiQjWOsXhnHwJ,album1660,Elektro (feat. Mr. Gee)
1661,spotify:album:2zCTt0Zq6Xu8dB1MZDhaph,album1661,Elektro
1662,spotify:album:5Z7IbgVkBWDvrbWYsQDm79,album1662,Esencial La Oreja de Van Gogh
1663,spotify:album:5jiUxacFSielbr8FpIK5Gt,album1663,Un Susurro en la Tormenta
1664,spotify:album:4cjJSzHJWCeHAW1GAVcpnl,album1664,El Planeta Imaginario
1665,spotify:album:0y77c5Ryg56J7fou9DHaec,album1665,Blanco Perla
1666,spotify:album:4hpTOaNxI9LP5YHMojlb5t,album1666,Blanco Perla
1667,spotify:album:3H1TckMkRe18zNMPvY9laP,album1667,Santa Cos
1668,spotify:album:5x6WtKftK68fbgtinzgeSG,album1668,desAMORfosis
1669,spotify:album:2pMKU5YSzVz2tQ3RvJ1cMt,album1669,"Viva Kids, Vol. 2"
1670,spotify:album:2vcyOtFtWOYuQ6j4AH2FIG,album1670,Valiente
1671,spotify:album:5w1ZUSCUiYue1B796N9w61,album1671,Nicotine
1672,spotify:album:0D7yJonn41qsrIQ7YdWk2z,album1672,Nicotine
1673,spotify:album:4xAOOAuLxBOqEworUmUWhc,album1673,Alone
1674,spotify:album:57AP2ocYivnyE8gOphlo88,album1674,Folge 18: Stimmen aus dem Jenseits
1675,spotify:album:0Uq6DhPmc1t2pY5W5JQvLV,album1675,Folge 17: Oskar in der Falle
1676,spotify:album:06bJRz6jPvvRsWebFcbdDX,album1676,Folge 16: Trügerischer Paddelspaß
1677,spotify:album:1byVa7hka5jWo1BP38WHiN,album1677,Shout At The Devil (40th Anniversary Remastered)
1678,spotify:album:5JjiPm2CJWn7KOWHWw9dAL,album1678,Dr. Feelgood (40th Anniversary Remastered)
1679,spotify:album:6YOdVSShAqmfYuHwS6nM11,album1679,Theatre of Pain (40th Anniversary Remastered)
1680,spotify:album:62m2Y4PVeyW4TbmPSBvb0x,album1680,Beautiful Havoc
1681,spotify:album:4UNZOq7e8WjnfaYm2rkltE,album1681,- TRAGEDY +
1682,spotify:album:3zctA2G2IQCfTKWeOGYk1h,album1682,SLUGGER (feat. $NOT & slowthai)
1683,spotify:album:43Q8jiKg8whuFnVCwA1xOC,album1683,COR
1684,spotify:album:0ArhyC2E8UYtNhFYBialf0,album1684,N
1685,spotify:album:0yiQu0POzXcfjEB6qBuhtj,album1685,O Tempo É Agora
1686,spotify:album:3DdvyjiIww72NUPL4UkXtt,album1686,"Zuhältertape, Vol. 5"
1687,spotify:album:7rTVBqLU1IBJNg22Qtcpbx,album1687,Natural Born Killas
1688,spotify:album:3t2gk1NCuqVgljzmOJKU4D,album1688,Golden Era Tourtape
1689,spotify:album:4Z6UUpCyoReCVwkj4KRoGu,album1689,Chopin - Reverb
1690,spotify:album:04k6ghHkyyZOcsq1IRp5XK,album1690,Peaceful Chopin
1691,spotify:album:6S6c1YNYOBK0VBFGzu5PCk,album1691,Landscapes: Chopin
1692,spotify:album:17Bgx3wXQinZnrCNWz1JWJ,album1692,Chegou Quem Faltava - Versão do Chorão (Ao Vivo)
1693,spotify:album:2DdcxV4j1ZXwEiKWBsIZ8i,album1693,Chegou Quem Faltava - Versão Completa (Ao Vivo)
1694,spotify:album:5ayvfXBDzwD15sOazeejGT,album1694,Chegou Quem Faltava - Volume 2 (Ao Vivo)
1695,spotify:album:3sGENYCDR3UaIfFwWMJWrY,album1695,Silver
1696,spotify:album:4RXsz5USjOYu8yTQQSb9NU,album1696,Annuit
1697,spotify:album:3h27h4F0tR0lYYViPXz62K,album1697,Libro 4
1698,spotify:album:1GyvDV1vj6x3GH61CNRv3H,album1698,Folarin II
1699,spotify:album:2hWG79pDHBFMCr5PQsCtF9,album1699,Folarin II
1700,spotify:album:0JRDNN0AuZZiwyrOWkNDXC,album1700,Wow... That's Crazy
1701,spotify:album:5Et7UYL2CTNsnV2Lx6efrh,album1701,Famous Cryp (Reloaded)
1702,spotify:album:0EElG7PKno1CSiegVQJ1iJ,album1702,Find The Beat
1703,spotify:album:2BLEkA5FiMxrp1ldVn4Ajq,album1703,Find The Beat
1704,spotify:album:5jxXFBCxg9dCJhj1Ev8TNq,album1704,Covers
1705,spotify:album:5jbzK5h4FujeX48gzLwBoi,album1705,Contrast
1706,spotify:album:5S0mDu7p4BiGp5vVgOC6od,album1706,Contrast
1707,spotify:album:6ZHG3zf2u9RkCErtIZI7Us,album1707,I Am
1708,spotify:album:6rhUimbVJnPEmsmOBa5i2Y,album1708,I Am (Deluxe)
1709,spotify:album:5RBh15nwOwcrRjgf2zIKNn,album1709,Best Kept Secret
1710,spotify:album:1yjrtwm2ru1qPGBPBUDE0x,album1710,"Time, Tequila & Therapy"
1711,spotify:album:0gQx1jvK5DlZ5w78vfeQWC,album1711,One Man Band - Medley
1712,spotify:album:5X3N6jMpEV6oEn2AAnGjPk,album1712,Old Dominion Meow Mix
1713,spotify:album:68P9rLPO8P6EPL3aBGs1ZV,album1713,Bendecido
1714,spotify:album:3f8ilKUbFtOSPM2aVq0zCl,album1714,Cambio de Clima
1715,spotify:album:38QMtmbbl4jdpeQ29I8vMB,album1715,La Oscuridad
1716,spotify:album:6WFBqvXyejttGfBbyJllyd,album1716,What A Song Can Do
1717,spotify:album:1GMVHbMadbjNGFoOYXwnLb,album1717,What A Song Can Do (Chapter One)
1718,spotify:album:6AkxOYoywRR9OJx1gWGxwf,album1718,Ocean (Deluxe Edition)
1719,spotify:album:00AVS4xDGxD61LgiIkDaN7,album1719,OTRA COSA
1720,spotify:album:1E3FsITcOH4apvzd9PFVtS,album1720,En Letra de Otro
1721,spotify:album:2HXRjHb2nbLJa5r70FBtdT,album1721,Visualízate
1722,spotify:album:4p6i8rQQN1cGS5led6NePV,album1722,Can't Come To The Phone
1723,spotify:album:1ABAfouWvWYsUinSXR2B6H,album1723,Can't Come To The Phone
1724,spotify:album:3RBDiTNxMfORg1PAcCn4XK,album1724,Greece 2021
1725,spotify:album:0ZhRol0WQvSrvhHYYEUHzY,album1725,The Early Rehearsal Sessions
1726,spotify:album:5mmXIdcurw7ZUjb3NIw0iG,album1726,Live At The Forum
1727,spotify:album:0QalicmGWZvuRQ3qznxKIc,album1727,Motown Legends: Jackson 5 - Never Can Say Goodbye
1728,spotify:album:34UvM3awAmwQ9CEhAuTrsG,album1728,Berlin im Licht: A Kurt Weill Songbook
1729,spotify:album:1rYzBlhdO3KiQs4mUuaZEK,album1729,Weill: Art Songs
1730,spotify:album:16GFS6Q6Sy6eNPmDjGBGXS,album1730,Kurt Weill: An European In Broadway - Philipp Jarnach: Piano Music
1731,spotify:album:7AS9VaIdnYSR13T3vkVtu9,album1731,A Beginner's Mind
1732,spotify:album:1VSVlgMLuUyNGf6WFRwC12,album1732,Convocations
1733,spotify:album:2Bd6trS7kIZOXujYdVP8Xd,album1733,The Ascension
1734,spotify:album:0nYrjKixKaREskGL449EqU,album1734,Plastic Ono Band (The Ultimate Collection)
1735,spotify:album:0K4DpGioXU2rkHJEXoarWm,album1735,GIMME SOME TRUTH. (Deluxe)
1736,spotify:album:0i0fBM7czsXbKNPjAhmYlT,album1736,Wedding Album
1737,spotify:album:3DcbWT2VD9tzSzclBGO9QC,album1737,Na Praia
1738,spotify:album:2cHhUDgLaoPig2zlWJEMt2,album1738,"Na Praia, Pt. 1"
1739,spotify:album:2FkByCVTKnbYO8nf4N1p9e,album1739,Ao Vivo em Fortaleza
1740,spotify:album:3z5CI79bVeKC604tQ32HW6,album1740,Bang (10th Anniversary Edition)
1741,spotify:album:6aTC2JzfyY5DnVtr18LiOT,album1741,The GloFiles (Pt. 4)
1742,spotify:album:5BisPwmcPAZ6jyo1GZNgIn,album1742,The GloFiles (Pt. 3)
1743,spotify:album:7xBJ2XXlDFfACXAnOE86t8,album1743,Her (Original Score)
1744,spotify:album:1DNojVW079FU9YnAMk3Cgr,album1744,Everything Now
1745,spotify:album:7HTKIIhsSQNTDfahJBnCOT,album1745,Reflektor (Deluxe)
1746,spotify:album:4mFgW04qaWGcdhimbOZO8F,album1746,En Tus Planes
1747,spotify:album:63cRlzjRihSdheA6lKonRy,album1747,En Tus Planes
1748,spotify:album:6RshuQDgpUFzXUPyUMD9RZ,album1748,2En1
1749,spotify:album:3yXiouausSXWRuNj4I3LKh,album1749,Mr Sal
1750,spotify:album:6Dcz0rnZVXBV10EPACFJSm,album1750,Mr Sal
1751,spotify:album:0EMsWsHF1tU9YpMpSbrvrX,album1751,Mr Sal
1752,spotify:album:7zhKZcqIJkkeqrswshd15r,album1752,Hey World
1753,spotify:album:3GyH4lUfzEkbxlaW5xTYYL,album1753,Lee Brice
1754,spotify:album:2XIhZ9IjqoIN5V6dfKHzCn,album1754,I Don't Dance (Deluxe Edition)
1755,spotify:album:6bfkwBrGYKJFk6Z4QVyjxd,album1755,Skrillex and Diplo present Jack Ü
1756,spotify:album:4OWIDGjTkXMKEaEGJrbQqa,album1756,Mind (feat. Kai) [Remixes]
1757,spotify:album:4ZnjWNmJbuN2DKc5HLNA8b,album1757,Where Are Ü Now Live (with Justin Bieber)
1758,spotify:album:3Ay6c9osMoPkiFElfmlldG,album1758,Clube Do Araújo (Vol. 1)
1759,spotify:album:4VtFp9aoqQYTqxlsN0A8Qg,album1759,Check
1760,spotify:album:37YqFv0NpadNcgo8RB9rdn,album1760,Felipe Araújo In Brasília (Ao Vivo)
1761,spotify:album:5oFcg58VXbLAvFFHEy4hd4,album1761,Equilíbrio (Ao Vivo)
1762,spotify:album:6PlcH8kJmbJIagbWVuqHz7,album1762,Diego & Victor Hugo Ao Vivo em Brasília
1763,spotify:album:5aWdlu14eai3OALbPn6kkn,album1763,Diego & Victor Hugo Ao Vivo em Brasília - EP2
1764,spotify:album:50X91jxHOAh7lAf3rdH5BG,album1764,Pony
1765,spotify:album:4JgtcibmxuKxhUDkqenWgz,album1765,A Ginuwine Christmas
1766,spotify:album:5cHkKp0y2eGbrwWwbHcOLa,album1766,Elgin
1767,spotify:album:5vo80fTKDOwAMTH1PwK6N4,album1767,Doll Domination
1768,spotify:album:7mDkWKTghwBDuHCJmH6qR5,album1768,Doll Domination (Deluxe)
1769,spotify:album:2zZZazmfGkAIFCYapYBSWP,album1769,PCD
1770,spotify:album:7kBs5yKcBV5yrk9WRwHr30,album1770,Death Certificate (Complete Edition)
1771,spotify:album:0EVgPaKOC8o9JFVpKLMSoz,album1771,Everythangs Corrupt
1772,spotify:album:0Uc3ButAVMni0Dnk5FFxN2,album1772,Everythangs Corrupt
1773,spotify:album:5eNz4IfMW42KrYzzmTggPc,album1773,Carnegie Hall 1970 (Live)
1774,spotify:album:6xNd6Z3HmfXSL2nu8DHDbl,album1774,Young Shakespeare (Live)
1775,spotify:album:0ceBpnsPCVNZgqtBWuwXFD,album1775,Way Down In The Rust Bucket (Live)
1776,spotify:album:7hWWrisl7wIunR9dKiyjEL,album1776,1940 Carmen
1777,spotify:album:3EOGXDmeHGGlAFAIlagcDF,album1777,SEIS
1778,spotify:album:2LSgqfMmdZ95wXHvSqun4Q,album1778,"Sola Con Mis Monstruos (En Vivo, Desde El Lunario del Auditorio Nacional)"
1779,spotify:album:3PQQXqRozROVS6q2Db5vvY,album1779,In the Blue Light
1780,spotify:album:34ORSj2qrkkwUUwQJMcV1d,album1780,Graceland - The Remixes
1781,spotify:album:1gC1DUPevviDhQ7hnmTZ89,album1781,The Concert in Hyde Park
1782,spotify:album:7Jdz8X95OCNLCNTgVoBHdl,album1782,Bofff (Deluxe)
1783,spotify:album:3vAg0D5nt0e7BE7J9u0uNt,album1783,Bofff
1784,spotify:album:0UEG3km1FB7nGZHwiSun8x,album1784,KrING
1785,spotify:album:6gb2ElTs9F0IYPoW3XXo7B,album1785,TY.O
1786,spotify:album:0TjgUvNEDN2PegfZVkoggi,album1786,TY.O (International Version)
1787,spotify:album:7CCqoU4oEIV3bSLm75IL5n,album1787,Rokstarr (Special Edition)
1788,spotify:album:21rCymkjqfD8yeyeoPbJMS,album1788,B4 The Storm (Complete Edition)
1789,spotify:album:6U5j597olXfdjtd6wHd3Cu,album1789,B4 The Storm
1790,spotify:album:2vGU0DOcfsDee0euvhl1iZ,album1790,B4 The Storm
1791,spotify:album:02QTaxuOk2iMHxqSR28Bh6,album1791,Back 2 Life
1792,spotify:album:1fOIkbQO1zU1rO3GLIGJBH,album1792,Back 2 Life
1793,spotify:album:1Xz5L8rr7iXkwl3CkhGGV7,album1793,Back 2 Life
1794,spotify:album:5AOdiY7XlBfcv7sfexeEjc,album1794,Where Have You Gone
1795,spotify:album:3otkui6GGLYq0O1jD3obAo,album1795,Precious Memories Collection
1796,spotify:album:2ibvz2o03FjcTCdgy1bjd5,album1796,Angels and Alcohol
1797,spotify:album:6q6PYrLNIEdEYwDNgmBj3l,album1797,Bag Of Trix Vol. 4 (Music From The Roxette Vaults)
1798,spotify:album:64BulkDG0nOmwalLPAKbbl,album1798,Bag Of Trix Vol. 3 (Music From The Roxette Vaults)
1799,spotify:album:0kIyv8fNtypxMERnRiU9Co,album1799,Bag Of Trix Vol. 2 (Music From The Roxette Vaults)
1800,spotify:album:1IT96XoDVVNfBjQsdTFzJb,album1800,Superman
1801,spotify:album:4UkYTDSgJbtf22MLnYAiO0,album1801,The Night Out
1802,spotify:album:42vFQDR9atVPGmq0WazNVU,album1802,The Night Out
1803,spotify:album:355gK6smAFI8G8mirK46Wn,album1803,SMASH
1804,spotify:album:1wA2xlIBYafcDO9xV13O35,album1804,The Woman In Me (Super Deluxe Diamond Edition)
1805,spotify:album:5L1fa5sInW8EeKIXAGycMD,album1805,Now (Deluxe)
1806,spotify:album:7w8yxmTdAltZOJdzMMm3KC,album1806,Still The One: Live From Vegas
1807,spotify:album:3buV9X6XFEHtLnmzQ3vyB2,album1807,Track by Track Commentary
1808,spotify:album:5IenxFp0vpnXBUxPcwJtbE,album1808,MKTO
1809,spotify:album:5lpAXw4rMQajbfPxbc6boh,album1809,MKTO
1810,spotify:album:22yd3bcffqUO7Pn5nsDaoj,album1810,Racine Carrée (Standard US Version)
1811,spotify:album:6uyslsVGFsHKzdGUosFwBM,album1811,racine carrée
1812,spotify:album:4kEbcH3VT6NYfpv8Wkkk80,album1812,Cheese
1813,spotify:album:6YAnmcTG1SWdNCGpuLdCUM,album1813,Made In Turkey
